MediaId,DirectorId
10841,0
10842,6099
10843,753
10844,4768
10845,0
10846,4534
10847,1866
10848,6100
10849,0
10850,0
10851,6101
10852,0
10853,0
10854,6102
10855,6103
10856,1931
10857,6104
10858,1673
10859,6105
10860,0
10861,6106
10862,0
10863,0
10864,6107
10865,0
10866,0
10867,6108
10868,6109
10869,6109
10870,0
10871,6110
10872,6111
10873,6112
10874,6113
10875,6114
10876,6115
10877,2697
10878,6116
10879,0
10880,6117
10881,0
10882,0
10883,0
10884,0
10885,0
10886,6118
10887,0
10888,6119
10889,5450
10890,1076
10891,6120
10892,0
10893,0
10894,6121
10895,0
10896,6122
10897,6123
10898,6124
10899,6125
10900,0
10901,6126
10902,5142
10903,6127
10903,6128
10904,6129
10905,0
10906,6130
10907,6131
10908,5997
10909,6132
10910,3399
10911,0
10912,0
10913,6133
10914,6134
10915,0
10916,0
10917,0
10918,3403
10919,0
10920,0
10921,0
10922,0
10923,6136
10924,6137
10925,6138
10926,6139
10927,6140
10928,5361
10929,1558
10930,6141
10931,6142
10932,6143
10933,6144
10934,6145
10935,6146
10936,0
10937,6148
10938,6149
10939,6150
10940,1076
10941,6151
10942,6152
10943,5465
10944,6153
10945,467
10946,0
10947,6155
10947,6156
10948,6157
10949,6158
10950,0
10951,0
10952,6161
10953,0
10954,0
10955,0
10956,6162
10957,6163
10958,6164
10959,6165
10959,6166
10960,6167
10961,0
10962,0
10963,0
10964,5035
10965,241
10966,311
10967,6168
10968,0
10969,6169
10970,6170
10971,6171
10972,6172
10973,6173
10974,6174
10975,0
10976,6175
10977,0
10978,0
10979,5147
10980,6177
10980,6178
10980,6179
10981,440
10982,6180
10982,6181
10983,1459
10984,5136
10985,0
10986,0
10987,6182
10988,0
10989,0
10990,0
10991,0
10992,0
10993,6183
10994,0
10995,0
10996,6184
10997,1370
10998,6185
10999,6186
11000,6187
11001,6188
11002,0
11003,0
11004,0
11005,0
11006,0
11007,0
11008,0
11009,6189
11010,6190
11011,0
11012,0
11013,5136
11014,0
11015,4744
11016,6191
11017,0
11018,6192
11019,0
11020,1961
11021,0
11022,6193
11023,0
11024,6194
11025,0
11026,6195
11026,6196
11027,0
11028,0
11029,6197
11030,5844
11030,5845
11031,5973
11031,5974
11032,5184
11033,5184
11034,5844
11034,5845
11035,5973
11035,5974
11036,5143
11037,5844
11037,5845
11038,5919
11038,5920
11039,0
11040,6199
11041,3051
11042,6200
11043,0
11044,6201
11045,6203
11046,0
11047,0
11048,5189
11049,0
11050,5752
11051,5142
11052,5761
11053,0
11054,6204
11054,6205
11055,6206
11056,0
11057,6207
11058,6208
11059,6209
11060,6210
11061,6211
11062,0
11063,6212
11064,6213
11065,6214
11066,6215
11067,5136
11068,5136
11069,6216
11070,0
11071,6190
11072,0
11073,0
11074,0
11075,0
11076,0
11077,0
11078,0
11079,0
11080,6217
11081,6218
11082,6219
11083,2202
11084,6220
11084,6221
11085,0
11086,0
11087,0
11088,0
11089,0
11090,0
11091,6222
11091,6223
11092,1899
11093,6224
11094,6225
11095,6226
11096,6227
11097,6226
11098,6225
11099,6225
11100,6228
11101,6229
11102,0
11103,5415
11104,6230
11105,0
11106,6231
11107,6232
11108,0
11109,5143
11110,0
11111,0
11112,5844
11112,5845
11113,0
11114,0
11115,0
11116,0
11117,5190
11118,5283
11119,0
11120,3092
11121,0
11122,0
11123,6233
11124,6234
11125,6235
11126,0
11127,6236
11128,6237
11129,0
11130,6238
11131,6239
11132,6240
11133,6241
11134,0
11135,6103
11136,6242
11137,6243
11138,0
11139,6244
11140,6245
11141,6246
11142,0
11143,6247
11144,6248
11145,0
11146,0
11147,0
11148,6249
11148,6250
11149,0
11150,6251
11151,0
11152,0
11153,0
11154,0
11155,0
11156,0
11157,0
11158,6252
11159,6253
11160,6254
11161,0
11162,6255
11163,0
11164,6256
11164,6257
11165,5494
11166,6258
11167,0
11168,6259
11169,6260
11170,6261
11171,6262
11172,6263
11173,0
11174,6264
11175,0
11176,0
11177,5283
11178,6265
11178,6266
11179,6267
11180,0
11181,0
11182,610
11183,6268
11184,6269
11185,0
11186,0
11187,0
11188,0
11189,0
11190,6270
11190,6271
11191,0
11192,0
11193,0
11194,401
11195,0
11196,4203
11197,6272
11198,0
11199,570
11200,0
11201,0
11202,0
11203,6273
11204,6274
11205,0
11206,373
11207,6275
11208,0
11209,0
11210,0
11211,0
11212,6276
11213,6277
11214,4265
11215,5758
11216,0
11217,6278
11217,6279
11217,6280
11217,6281
11218,6282
11219,5448
11220,6283
11220,6284
11221,6285
11222,6286
11223,3340
11224,6287
11225,0
11226,0
11227,5143
11228,6288
11229,6289
11230,6290
11231,0
11232,0
11233,2779
11234,6291
11235,6291
11236,6292
11237,0
11238,6293
11239,6294
11240,6295
11241,6296
11242,5952
11243,0
11244,0
11245,6297
11246,6298
11247,4371
11248,0
11249,6299
11250,0
11251,790
11252,6300
11252,6301
11253,6302
11254,2202
11255,6303
11256,6304
11257,0
11258,0
11259,0
11260,6305
11261,0
11262,6306
11263,0
11264,6307
11265,0
11266,6308
11267,6309
11268,3036
11269,0
11270,0
11271,0
11272,5143
11273,6310
11274,6311
11275,5492
11276,5877
11277,6312
11278,6313
11279,0
11280,0
11281,0
11282,6314
11283,0
11284,6315
11285,0
11286,6316
11287,0
11288,6317
11289,6318
11290,6319
11291,6320
11292,0
11293,6036
11294,6321
11295,0
11296,0
11297,0
11298,1819
11299,6322
11300,5524
11301,6323
11302,0
11303,0
11304,6324
11305,0
11306,6325
11307,6326
11308,6327
11309,0
11310,6328
11311,2191
11312,5661
11313,6329
11314,6330
11315,6331
11316,6332
11317,0
11318,0
11319,5131
11320,4755
11321,6333
11322,6081
11323,6334
11324,2191
11325,6335
11326,0
11327,0
11328,107
11329,6336
11330,4883
11331,5142
11332,6001
11333,6337
11334,6338
11335,6339
11336,0
11337,0
11338,5273
11339,6340
11340,6341
11341,6342
11342,0
11343,6343
11344,0
11345,0
11346,0
11347,5794
11348,6344
11349,6345
11350,5790
11351,0
11352,0
11353,6346
11354,0
11355,6347
11356,6348
11357,0
11358,0
11359,5141
11360,6349
11360,6350
11361,6236
11362,6351
11362,6352
11362,6353
11363,6354
11364,0
11365,5751
11366,6355
11367,683
11368,6356
11369,6357
11370,0
11371,0
11372,0
11373,6358
11374,0
11375,5142
11376,4407
11376,6359
11376,6360
11376,6361
11377,6362
11378,794
11379,0
11380,6363
11381,6364
11381,6365
11382,0
11383,6366
11384,6367
11385,0
11386,6368
11387,6369
11388,0
11389,6370
11389,6371
11390,6372
11391,0
11392,0
11393,0
11394,6373
11395,6374
11396,0
11397,0
11398,0
11399,6375
11400,5698
11401,6376
11402,1970
11403,6377
11404,0
11405,0
11406,0
11407,2374
11408,2374
11409,2374
11410,6378
11410,6379
11411,0
11412,0
11413,0
11414,0
11415,6380
11415,6381
11415,6382
11416,6383
11417,6384
11418,0
11419,6005
11420,6385
11421,0
11422,2202
11423,5768
11424,6386
11425,0
11426,5190
11427,1695
11428,5141
11429,5141
11430,0
11431,0
11432,6305
11433,5162
11434,0
11435,0
11436,0
11437,4566
11438,0
11439,0
11440,6387
11440,6388
11441,6389
11442,0
11443,6390
11443,6391
11444,0
11445,6392
11446,0
11447,0
11448,6393
11449,6394
11450,0
11451,6395
11451,6396
11452,0
11453,0
11454,3199
11455,0
11456,6397
11457,6398
11458,794
11459,0
11460,6399
11460,6400
11461,6401
11462,5604
11463,5395
11464,0
11465,0
11466,0
11467,0
11468,0
11469,0
11470,5354
11470,5355
11471,0
11472,0
11473,6402
11474,6403
11475,6404
11476,6405
11477,0
11478,146
11479,6406
11480,6407
11481,6408
11482,0
11483,0
11484,6409
11485,6410
11485,6411
11486,5251
11487,0
11488,0
11489,6412
11490,6413
11491,0
11492,0
11493,6414
11494,6415
11494,5476
11494,6416
11495,0
11496,0
11497,4430
11498,6417
11499,0
11500,6418
11501,0
11502,6419
11503,2887
11503,6420
11504,6421
11505,6422
11506,0
11507,6422
11508,0
11509,0
11510,0
11511,6423
11512,1076
11513,5136
11514,0
11515,5143
11516,0
11517,5143
11518,6424
11519,6425
11520,1409
11521,6426
11521,6427
11522,1283
11523,0
11524,5561
11525,2913
11526,6428
11527,6429
11528,5997
11529,5604
11530,5997
11531,6430
11532,2202
11533,0
11534,0
11535,0
11536,2202
11537,0
11538,6431
11539,6432
11540,6433
11540,6434
11541,3011
11542,6435
11543,6436
11544,6437
11545,0
11546,6438
11547,0
11548,0
11549,6439
11550,6440
11551,6441
11552,6442
11553,6442
11554,0
11555,6443
11556,6444
11557,6445
11558,3947
11559,6446
11560,6447
11560,6448
11561,0
11562,0
11563,6449
11564,6450
11565,6451
11566,0
11567,0
11568,6452
11569,0
11570,6453
11571,0
11572,0
11573,0
11574,0
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11581,6454
11582,6455
11583,0
11584,5450
11585,6456
11586,6457
11587,0
11588,6459
11589,6460
11590,0
11591,0
11592,0
11593,0
11594,0
11595,0
11596,0
11597,5416
11598,6461
11599,6462
11599,6463
11600,5590
11601,6464
11602,6465
11603,0
11604,6466
11604,6467
11605,0
11606,2779
11607,5380
11608,0
11609,0
11610,6469
11611,0
11612,0
11613,0
11614,3610
11615,5401
11616,6470
11617,6471
11618,6472
11619,6472
11620,0
11621,0
11622,0
11623,6473
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,6474
11631,6475
11632,794
11633,6476
11634,6477
11635,6478
11636,6035
11637,5768
11638,6479
11639,0
11640,0
11641,0
11642,0
11643,6480
11644,896
11645,2202
11646,1673
11647,6481
11648,2202
11649,5136
11650,6482
11651,0
11652,0
11653,928
11654,6483
11654,6484
11655,6485
11656,6486
11657,6487
11658,0
11659,5283
11660,0
11661,5142
11662,6488
11663,6489
11664,2740
11665,5175
11666,6490
11667,6491
11668,6492
11669,5131
11670,5821
11671,5821
11672,6493
11673,0
11674,6190
11675,6495
11676,6496
11677,0
11678,0
11679,0
11680,6497
11681,0
11682,0
11683,0
11684,6498
11685,0
11686,6499
11687,0
11688,794
11689,6500
11689,6501
11690,6502
11691,2202
11692,1695
11693,0
11694,0
11695,6503
11696,5395
11697,0
11698,0
11699,6231
11700,6504
11700,6505
11701,3181
11702,6506
11703,6507
11704,6508
11704,6509
11705,6510
11705,6511
11705,6512
11706,6513
11707,0
11708,5761
11709,0
11710,0
11711,5184
11712,5184
11713,0
11714,5995
11715,0
11716,0
11717,0
11718,88
11719,0
11720,6514
11721,0
11722,6515
11723,6516
11724,675
11725,6517
11726,5321
11727,6518
11728,6519
11729,6520
11730,6521
11731,1483
11732,6522
11733,6523
11734,6524
11735,6525
11736,6526
11737,4717
11738,412
11739,0
11740,6527
11741,0
11742,794
11743,6528
11744,0
11745,6529
11746,0
11747,6530
11748,4028
11749,0
11750,5919
11750,5920
11751,0
11752,0
11753,6531
11754,6532
11755,0
11756,6533
11757,5284
11758,6534
11759,6535
11760,6536
11760,6537
11761,6188
11762,0
11763,6538
11764,6539
11765,0
11766,0
11767,0
11768,0
11769,0
11770,0
11771,6540
11772,6541
11773,6542
11774,6543
11775,6544
11776,5448
11777,5228
11778,6545
11779,6265
11779,6546
11780,0
11781,6547
11782,5143
11783,0
11784,0
11785,6548
11786,6549
11787,6550
11788,0
11789,5136
11790,5136
11791,5136
11792,5136
11793,6552
11794,0
11795,6553
11796,0
11797,6554
11797,6555
11798,0
11799,6556
11800,908
11801,0
11802,6557
11803,6558
11804,0
11805,3843
11806,0
11807,0
11808,1722
11809,6559
11809,6560
11810,6561
11811,0
11812,5239
11813,0
11814,6562
11815,0
11816,6563
11817,6564
11818,6565
11819,0
11820,0
11821,0
11822,6566
11823,0
11824,6038
11825,0
11826,0
11827,0
11828,0
11829,0
11830,6567
11831,6568
11832,6569
11833,6570
11834,6571
11835,0
11836,6572
11837,4780
11837,6573
11838,4780
11839,4780
11840,6574
11841,6575
11842,0
11843,0
11844,6576
11845,0
11846,0
11847,5184
11848,6577
11849,6578
11850,6579
11851,0
11852,6580
11853,6581
11854,0
11855,0
11856,6582
11857,6583
11858,6584
11859,6585
11860,0
11861,6586
11862,5725
11863,0
11864,6587
11865,0
11866,0
11867,0
11868,0
11869,6588
11870,6589
11871,2281
11872,0
11873,6590
11874,0
11875,0
11876,0
11877,0
11878,0
11879,0
11880,0
11881,0
11882,0
11883,5136
11884,5136
11885,5136
11886,6591
11887,0
11888,6592
11889,6033
11889,6593
11890,6594
11890,6595
11891,0
11892,6596
11893,6597
11893,6598
11893,6599
11894,6600
11894,6601
11895,0
11896,6604
11897,3532
11898,6605
11899,6606
11900,5897
11901,6607
11902,0
11903,0
11904,0
11905,2372
11906,6608
11907,6609
11908,0
11909,0
11910,0
11911,5388
11912,6610
11913,6611
11914,5595
11915,0
11916,412
11917,6612
11918,6613
11919,6614
11920,6615
11921,6616
11922,0
11923,6617
11924,6618
11924,6619
11925,521
11926,6620
11927,0
11928,0
11929,113
11930,6621
11931,6622
11932,6623
11933,0
11934,0
11935,0
11936,0
11937,0
11938,0
11939,0
11940,5136
11941,6624
11942,6625
11943,6626
11944,6627
11945,6628
11946,6629
11947,6310
11948,6630
11949,0
11950,6631
11951,0
11952,0
11953,0
11954,0
11955,6632
11956,6633
11956,6634
11957,6633
11957,6634
11958,0
11959,0
11960,6635
11960,6636
11961,6638
11962,0
11963,5136
11964,0
11965,6639
11966,0
11967,794
11968,6640
11968,6641
11969,2191
11970,0
11971,6642
11972,0
11973,6643
11973,6644
11973,6645
11974,5917
11975,6646
11976,6647
11977,0
11978,0
11979,0
11980,0
11981,0
11982,0
11983,0
11984,4110
11985,6648
11986,0
11987,3445
11988,0
11989,6649
11990,0
11991,0
11992,0
11993,0
11994,5401
11995,0
11996,0
11997,6650
11998,2191
11999,6651
11999,6652
12000,6653
12001,6654
12002,6655
12003,0
12004,0
12005,0
12006,0
12007,6656
12008,0
12009,5143
12010,0
12011,5751
12012,5661
12013,0
12014,0
12015,0
12016,6657
12017,5917
12018,0
12019,5141
12020,6658
12021,6659
12022,6106
12023,0
12024,6660
12025,6661
12026,0
12027,1006
12028,1666
12029,6662
12030,6663
12031,6663
12032,6663
12033,6664
12034,6150
12035,0
12036,6665
12036,6666
12037,6667
12037,6668
12038,6669
12038,6670
12039,5136
12040,5136
12041,5136
12042,5136
12043,6671
12044,6672
12045,0
12046,6415
12047,0
12048,6674
12049,3532
12050,3610
12051,5141
12052,6675
12053,0
12054,4393
12055,0
12056,5136
12057,6676
12058,6677
12059,5887
12060,541
12061,0
12062,5136
12063,5136
12064,6678
12065,0
12066,6679
12067,6680
12068,6680
12069,6680
12070,6680
12071,6680
12072,6681
12073,6682
12074,0
12075,0
12076,5396
12077,5396
12078,6683
12079,6684
12080,5577
12081,0
12082,6685
12083,6686
12084,2372
12085,5141
12086,4647
12087,6687
12088,4647
12089,5152
12090,0
12091,5089
12092,6267
12093,6688
12094,4746
12095,5136
12096,6689
12097,0
12098,6690
12099,5136
12100,5136
12101,5136
12102,5136
12103,5136
12104,6691
0,6692
12106,5136
12107,6095
12108,5136
12109,6693
12110,6694
12111,6695
12112,0
12113,5136
0,6696
12115,6697
12116,0
12117,0
12118,6698
12119,6699
12120,6700
12121,6701
12122,0
12123,4780
12124,6702
12125,5136
12126,5136
12127,5868
12127,6703
12128,5136
12129,5136
12130,5136
12131,5136
12132,5136
12133,0
12134,0
12135,6704
12136,5136
12137,6705
12138,0
12139,0
12140,6706
12141,0
12142,0
12143,6707
12144,0
12145,6708
12146,0
12147,0
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,6709
12160,6710
12161,6710
12162,6710
12163,6711
12164,6712
12165,5136
12166,0
12167,0
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,0
12188,0
12189,0
12190,5136
12191,0
12192,0
12193,0
12194,0
12195,0
12196,0
12197,0
12198,0
12199,0
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,0
12207,6713
12208,5136
12209,5136
12210,5136
12211,5136
12212,5925
12213,0
12214,6714
12215,1461
12216,5136
12217,0
12218,5868
12219,5184
12220,0
12221,6715
12222,6716
12223,0
12224,0
12225,0
12226,0
12227,0
12228,6717
12229,3610
12230,1520
12231,761
12232,6718
12233,5136
12234,5656
12235,6720
12236,6721
12237,6722
12238,4908
12239,6723
12240,5385
12241,6724
12242,2085
12243,4966
12244,3713
12245,6725
12246,4039
12247,6726
12248,1572
12249,6727
12250,0
12251,5415
12252,5703
12253,6728
12254,6729
12255,6368
12256,6730
12257,6731
12258,6732
12259,2578
12260,6733
12261,0
12262,6734
12263,6735
12264,6736
12265,6737
12266,6738
12267,6739
12268,6740
12269,6741
12270,6742
12271,6743
12272,4132
12273,0
12274,0
12275,5983
12276,6744
12277,473
12278,635
12279,6745
12280,6746
12281,6747
12282,6748
12283,6749
12284,6750
12285,6751
12285,6752
12286,6753
12287,6754
12288,6755
12289,6756
12290,4304
12291,6687
12292,6757
12293,6758
12294,6759
12295,6115
12296,6760
12297,6761
12298,6762
12299,5995
12300,125
12301,5375
12302,0
12303,2372
12304,0
12305,6763
12306,5217
12307,5217
12308,1970
12309,4571
12310,5298
12311,6764
12312,6765
12313,6766
12314,5851
12315,6272
12316,6767
12317,6768
12318,6769
12319,6770
12320,6771
12321,6772
12321,6773
12322,6774
12323,6775
12324,6776
12325,6660
12326,6777
12327,6778
12328,6779
12329,6780
12330,6781
12331,6782
12332,0
12333,6783
12334,794
12335,6784
12336,5136
12337,6785
12338,2339
12339,6786
12340,6787
12341,2300
12342,6788
12343,6789
12344,6790
12345,6626
12346,6791
12347,6665
12348,6792
12348,6793
12349,5136
12350,4883
12351,6794
12352,6795
12353,6796
12354,6797
12355,83
12356,6798
12357,6799
12358,6800
12358,6801
12359,6802
12360,6803
12361,6804
12362,6805
12363,6806
12364,5868
12365,2202
12366,6807
12366,6808
12367,5298
12368,5298
12369,6809
12370,6810
12371,6811
12372,6812
12373,6813
12374,6814
12374,6815
12375,5708
12376,6816
12377,6817
12378,1059
12379,5380
12380,6818
12381,6819
12382,6820
12382,6821
12383,6822
12384,5410
12385,6823
12386,6824
12387,6825
12388,6047
12389,6826
12390,6827
12391,6828
12392,6829
12393,967
12394,6830
12394,6831
12395,6832
12396,6833
12397,6834
12398,6835
12399,6836
12400,6837
12401,6838
12402,4504
12403,5768
12404,6839
12404,6840
12405,6841
12406,6172
12407,5529
12408,5529
12409,6842
12410,6843
12411,6844
12412,1006
12413,6845
12414,6846
12415,6847
12416,5794
12417,6139
12418,6848
12419,6849
12420,5406
12421,6850
12421,6851
12421,1912
12422,6852
12423,6853
12424,6854
12425,6855
12426,5661
12427,6856
12428,6857
12429,6858
12430,6859
12431,921
12432,6860
12432,6861
12433,6862
12434,1006
12434,207
12434,6863
12434,6864
12434,203
12435,6865
12436,6866
12436,6867
12437,6868
12438,6869
12439,5501
12440,6870
12441,6871
12442,6872
12443,5668
12444,6873
12445,0
12446,6874
12447,6875
12448,6874
12449,6876
12450,2864
12451,6877
12451,6878
12451,6879
12452,1738
12453,5131
12454,5797
12455,6880
12456,6881
12457,517
12458,6882
12458,6883
12459,6884
12460,6885
12461,1076
12462,6886
12463,6887
12463,6888
12464,6889
12465,6890
12466,6891
12467,5949
12468,6892
12469,6893
12470,6894
12471,6895
12471,6896
12472,2202
12473,6897
12474,5851
12475,6898
12475,6899
12476,6900
12477,6487
12478,6901
12479,6902
12479,6903
12480,6041
12481,6904
12481,6905
12482,1673
12483,2202
12484,6906
12485,6759
12486,6907
12487,6908
12488,4155
12489,1556
12490,6910
12491,5136
12492,6912
12493,6913
12494,6914
12495,600
12496,6915
12497,794
12498,1958
12499,3028
12500,6916
12500,6917
12501,2608
12502,6918
12503,794
12504,6919
12505,6920
12506,6921
12507,6922
12508,6923
12509,6924
12510,6925
12510,6926
12510,6927
12511,6928
12512,6929
12513,6930
12514,6931
12515,6932
12516,6933
12516,6934
12517,5136
12518,6935
12519,6291
12520,6936
12521,6937
12522,6938
12523,6939
12523,6940
12524,6941
12525,6942
12526,6329
12527,6943
12528,4022
12529,4883
12530,6944
12531,6945
12532,3697
12533,6946
12534,6947
12535,146
12536,6948
12537,6949
12538,1076
12539,6950
12540,6951
12541,6952
12542,5868
12543,6953
12544,6954
12545,6955
12545,6956
12546,6957
12547,5136
12548,5922
12549,6958
12550,6959
12551,6960
12552,6961
12552,6962
12553,6963
12554,5143
12555,6964
12556,6965
12557,6966
12558,3207
12559,3181
12560,6967
12561,2644
12562,6968
12563,3442
12564,794
12565,6969
12566,6970
12567,5417
12568,6971
12569,6972
12570,6973
12571,6976
12572,4647
12573,6977
12574,6978
12575,0
12576,0
12577,0
12578,0
12579,86
12580,5419
12581,4907
12582,5201
12583,6979
12583,6980
12584,4394
12585,6981
12586,6982
12587,5468
12588,6983
12589,5312
12590,6984
12591,6985
12592,794
12593,6986
12594,6987
12595,6988
12596,5561
12597,5136
12598,1673
12599,6989
12600,5143
12601,6990
12602,6991
12603,6992
12604,6993
12605,6994
12606,0
12607,6995
12608,6996
12609,5499
12610,6444
12611,6997
12612,6998
12613,6999
12614,7000
12615,7001
12616,7002
12617,4319
12618,7003
12619,5574
12620,7004
12621,7005
12622,0
12623,3429
12624,0
12625,6311
12626,4780
12627,7006
12628,5543
12629,3118
12630,7007
12631,7008
12632,5143
12633,5026
12634,4167
12635,7009
12636,7010
12637,5738
12638,5981
12639,5136
12640,0
12641,5190
12642,7011
12643,5561
12644,7012
12645,7013
12645,7014
12646,7016
12647,7017
12648,7018
12649,7018
12650,5041
12651,7019
12652,6338
12653,7020
12654,7021
12655,7022
12656,0
12657,6215
12658,4883
12658,7023
12659,7024
12660,7025
12661,1076
12662,257
12663,7026
12664,7027
12665,7028
12666,6541
12667,7029
12668,7030
12669,7031
12670,7032
12671,0
12672,0
12673,0
12674,7033
12675,7034
12676,5237
12677,7035
12678,7036
12679,7037
12680,6684
12681,6287
12682,7038
12683,7039
12684,7040
12685,7041
12686,7042
12687,6588
12688,7043
12689,7044
12690,7045
12691,7046
12692,7047
12693,7048
12694,7049
12695,7050
12696,7051
12697,4406
12697,7052
12698,7053
12698,7054
12699,1459
12700,7055
12701,0
12702,5997
12703,3332
12704,7056
12705,7057
12706,7058
12707,7059
12708,1076
12709,7060
12710,7061
12711,7062
12712,7063
12713,7064
12714,5143
12715,7065
12716,7066
12716,7067
12717,6547
12718,5136
12719,7068
12720,7069
12721,7070
12721,7071
12722,1009
12723,7072
12724,7073
12725,7074
12726,7075
12727,0
12728,7076
12729,7077
12730,7078
12731,7079
12732,7080
12733,7081
12734,7082
12735,0
12736,7083
12737,7084
12738,7085
12739,1067
12739,7086
12740,5395
12741,7087
12742,7088
12743,2878
12744,3171
12745,7089
12746,7090
12747,5529
12748,5994
12749,5136
12750,5143
12751,5659
12752,7091
12753,7092
12754,6326
12755,7093
12756,0
12757,7094
12758,7095
12759,5136
12760,4342
12761,7096
12762,7097
12763,5935
12764,6344
12765,7098
12766,7099
12767,6753
12768,0
12769,7100
12770,4091
12771,794
12772,7101
12773,7102
12774,6403
12775,754
12776,7103
12777,7104
12778,6215
12779,7105
12780,7106
12781,4371
12782,5529
12783,5136
12784,6132
12785,5529
12786,7107
12787,5184
12788,6760
12789,7108
12790,5421
12791,5184
12792,3532
12793,5136
12794,5136
12795,7109
12796,7110
12797,7111
12798,5997
12799,1777
12799,7112
12800,7113
12801,7114
12802,7115
12803,7116
12804,6014
12804,7117
12805,5136
12806,0
12807,0
12808,0
12809,7118
12810,7119
12811,7120
12812,307
12813,7121
12814,7122
12815,7123
12815,7124
12815,7125
12816,1560
12817,0
12818,343
12819,7126
12820,7127
12821,0
12822,5143
12823,7128
12824,7129
12825,5143
12826,7130
12827,7131
12827,7132
12828,7133
12828,7134
12829,7135
12830,7136
12831,7137
12832,5868
12833,5136
12834,0
12835,0
12836,7138
12837,7139
12838,6615
12839,0
12840,0
12841,7140
12842,7141
12843,7142
12843,7143
12844,0
12845,7144
12846,7145
12847,3412
12848,7146
12849,7147
12850,7148
12851,7149
12852,6847
12853,7150
12854,7151
12855,2202
12856,7152
12857,7153
12858,5529
12859,5406
12860,6971
12861,5136
12862,0
12863,4755
12864,7154
12865,7155
12866,5143
12867,5143
12868,5957
12869,7156
12870,5143
12871,6033
12872,7157
12873,7158
12874,7159
12875,7160
12876,7161
12877,7162
12878,5844
12878,5845
12879,3902
12880,3195
12881,6778
12882,7163
12883,7164
12884,6200
12885,0
12886,7165
12887,640
12888,0
12889,0
12890,7080
12891,7166
12892,5217
12893,7167
12894,7168
12894,7169
12895,7170
12896,7171
12897,7172
12898,7174
12898,7175
12899,7176
12900,7177
12901,2005
12902,5136
12903,7178
12904,7013
12904,7180
12905,7181
12906,7182
12907,7183
12908,7184
12909,7185
12910,5285
12911,7186
12912,2084
12913,7189
12914,7190
12915,7191
12916,7192
12917,5660
12918,7193
12919,7194
12920,7195
12920,7196
12921,6677
12922,1233
12923,3666
12924,7197
12925,7198
12926,6991
12927,7199
12927,7200
12928,7201
12929,7202
12930,4870
12931,7203
12932,7204
12933,7205
12934,7206
12934,7207
12935,7208
12935,7209
12936,5997
12937,5489
12938,7210
12939,5761
12940,7211
12941,7212
12942,4155
12943,7213
12944,4142
12945,2191
12946,7214
12947,0
12948,7215
12949,0
12950,7216
12950,7217
12950,7218
12951,7219
12952,7220
12953,7221
12954,3332
12955,7222
12956,0
12957,7223
12958,7224
12959,7225
12960,7226
12961,5995
12962,6576
12963,3354
12964,7227
12965,7228
12966,7229
12967,7072
12968,7230
12969,7231
12970,7232
12971,7233
12972,7234
12973,7080
12974,7080
12975,7235
12976,7236
12977,7237
12978,7238
12979,5277
12980,4393
12981,0
12982,5284
12983,7239
12984,7204
12985,7240
12986,0
12987,6483
12988,5738
12989,5738
12990,5738
12991,2530
12991,105
12992,7241
12992,7242
12993,7243
12994,7244
12995,6503
12996,4758
12997,7245
12998,7246
12999,7247
13000,7248
13001,7249
13002,7250
13002,7251
13003,7252
13004,7253
13005,7254
13006,7255
13007,7256
13008,7257
13009,6500
13010,7258
13011,7259
13012,7260
13013,7261
13014,0
13015,7262
13016,1208
13017,5529
13018,7069
13019,7263
13020,7264
13021,7265
13022,7266
13023,3572
13024,3669
13025,7267
13026,7268
13027,7269
13028,7270
13029,0
13030,7271
13031,7272
13032,7273
13033,7274
13034,7275
13035,7278
13036,7279
13037,0
13038,0
13039,7280
13040,7009
13041,7281
13042,7282
13043,7283
13044,7284
13044,6905
13045,7285
13046,7286
13047,7287
13048,7288
13049,7289
13050,7290
13051,7291
13052,7291
13053,7291
13054,269
13055,0
13056,7292
13057,7293
13058,7294
13059,4802
13060,7295
13061,7296
13062,6500
13063,7297
13064,7298
13065,7299
13065,7300
13066,7301
13067,7302
13068,7303
13068,7304
13069,6683
13070,7305
13071,7306
13072,7307
13073,0
13074,3452
13075,7308
13076,4844
13077,0
13078,6677
13079,7309
13080,0
13081,7310
13082,7311
13083,0
13084,7312
13085,1076
13086,6451
13087,2202
0,7313
13089,7314
13090,1780
13091,0
13092,7315
13093,7316
13094,2191
13095,2646
13096,7317
13096,7318
13097,7319
13098,7320
13099,7321
13100,7322
13100,7323
13101,0
13102,7324
13103,7325
13104,7326
13105,0
13106,7327
13107,7328
13108,7329
13109,7060
13110,0
13111,7330
13112,6130
13113,7331
13114,7332
13115,6403
13116,7333
13117,7334
13118,7335
13119,7336
13120,7337
13121,7338
13122,5610
13123,7339
13124,7340
13125,7342
13126,5989
13127,7343
13128,7344
13129,7345
13130,7346
13131,7347
13132,7349
13133,7350
13134,7351
13135,7352
13136,0
13137,7353
